semana,casos,obitos
202211,2879,1
202212,3373,8
202213,4098,5
202214,4517,6
202215,3798,5
202216,4497,5
202217,5363,6
202218,4291,5
202219,3792,8
202220,3639,9
202221,3162,5
202222,2429,5
202223,1995,1
202224,1866,2
202225,1601,4
202226,1358,3
202227,1030,3
202228,841,3
202229,682,1
202230,557,3
202231,578,3
202232,508,3
202233,652,1
202234,603,2
202235,608,3
202236,656,0
202237,700,1
202238,626,1
202239,709,0
202240,627,2
202241,612,1
202242,715,0
202243,629,0
202244,514,1
202245,611,2
202246,567,2
202247,684,1
202248,737,2
202249,916,2
202250,1033,0
202251,921,1
202252,932,0
