semana,casos,obitos
202130,211,2
202131,207,0
202132,185,0
202133,160,0
202134,121,0
202135,149,4
202136,113,0
202137,102,0
202138,106,0
202139,85,0
202140,97,1
202141,63,0
202142,89,1
202143,93,0
202144,71,0
202145,78,1
202146,117,0
202147,168,0
202148,149,0
202149,200,1
202150,173,1
202151,109,0
202152,93,0
202201,60,0
202202,207,0
202203,138,0
202204,130,2
202205,212,0
202206,170,0
202207,197,0
202208,210,0
202209,178,0
202210,251,1
202211,235,0
202212,275,0
202213,240,1
202214,301,2
202215,185,0
202216,235,0
202217,246,0
202218,237,2
202219,275,1
202220,248,5
202221,275,2
202222,237,2
202223,227,2
202224,154,1
202225,181,1
202226,140,1
202227,152,0
202228,162,2
202229,142,2
202230,134,1
202231,98,0
202232,123,0
202233,84,1
202234,85,0
202235,63,0
202236,52,0
202237,163,0
202238,169,1
202239,250,2
202240,251,0
202241,270,1
202242,357,1
202243,250,1
202244,237,0
202245,366,1
202246,319,0
202247,340,1
202248,308,1
202249,247,0
202250,285,2
202251,396,0
202252,285,2
