semana,casos,obitos
202119,1912,3
202120,2693,1
202121,2951,1
202122,2900,0
202123,3543,4
202124,3052,4
202125,2141,0
202126,2815,0
202127,2543,1
202128,2603,2
202129,2204,1
202130,1893,2
202131,1506,3
202132,1558,3
202133,1424,0
202134,1334,0
202135,1125,1
202136,953,1
202137,1091,0
202138,1015,0
202139,901,0
202140,774,1
202141,567,0
202142,690,0
202143,677,0
202144,483,0
202145,565,1
202146,440,0
202147,467,0
202148,486,2
202149,484,0
202150,599,1
202151,701,0
202152,376,1
202201,144,0
202202,275,0
202203,373,0
202204,476,0
202205,559,0
202206,927,1
202207,953,3
202208,1123,1
202209,1158,2
202210,1199,0
202211,1594,0
202212,1729,2
202213,1964,2
202214,2271,2
202215,1955,2
202216,2914,3
202217,3281,3
202218,3194,0
202219,3178,2
202220,2962,2
202221,2255,0
202222,2029,3
202223,2175,0
202224,1783,3
202225,1480,1
202226,1500,2
202227,1138,2
202228,1210,1
202229,1093,2
202230,1006,0
202231,864,0
202232,930,1
202233,835,1
202234,699,0
202235,615,1
202236,455,0
202237,521,0
202238,489,1
202239,417,0
202240,416,0
202241,417,1
202242,449,0
202243,439,0
202244,365,0
202245,488,0
202246,372,1
202247,423,4
202248,347,0
202249,322,0
202250,347,0
202251,307,1
202252,254,0
