semana,casos,obitos
202144,33,0
202145,57,0
202146,73,0
202147,124,1
202148,151,0
202149,145,0
202150,175,0
202151,185,0
202152,167,0
202201,140,0
202202,312,1
202203,423,0
202204,387,3
202205,403,0
202206,412,0
202207,552,0
202208,560,1
202209,527,2
202210,641,0
202211,645,1
202212,699,3
202213,700,3
202214,718,0
202215,716,0
202216,757,4
202217,892,2
202218,715,3
202219,684,1
202220,618,0
202221,552,0
202222,574,1
202223,530,1
202224,447,0
202225,444,0
202226,434,1
202227,386,0
202228,374,0
202229,341,0
202230,282,0
202231,246,0
202232,257,2
202233,218,1
202234,179,0
202235,190,0
202236,160,0
202237,175,0
202238,212,0
202239,196,0
202240,161,0
202241,149,0
202242,267,0
202243,270,0
202244,223,0
202245,267,1
202246,365,0
202247,461,0
202248,593,2
202249,514,0
202250,671,1
202251,821,6
202252,810,0
